Name,Algorithm,Time Elapsed,Inertia,Adjusted Rand Index,Mutual Information Score,V-Measure,Folkes-Mallows Score
g2-2-100,K-Means,0.073022,31011471.2466532,0.9941463495266882,0.6818464277590298,0.9842087230764351,0.9970738578955
g2-2-100,Bisecting K-Means (largest split),0.082952,31011528.679345362,1.0,0.6927995259818455,1.0,1.0
g2-2-100,Bisecting K-Means (worst split),0.086042,31011445.477022156,0.9941463495266882,0.6818464277590298,0.9842087230764351,0.9970738578955
g2-4-10,K-Means,0.034995,812676.9169921875,1.0,0.6931471805599454,1.0,1.0
g2-4-10,Bisecting K-Means (largest split),0.036015,812676.9169921875,1.0,0.6931471805599454,1.0,1.0
g2-4-10,Bisecting K-Means (worst split),0.038993,812676.9169921875,1.0,0.6931471805599454,1.0,1.0
g2-4-20,K-Means,0.030981,3183311.2216796875,1.0,0.6931471805599454,1.0,1.0
g2-4-20,Bisecting K-Means (largest split),0.042014,3183311.2216796875,1.0,0.6931471805599454,1.0,1.0
g2-4-20,Bisecting K-Means (worst split),0.041996,3183311.2216796875,1.0,0.6931471805599454,1.0,1.0
g2-4-30,K-Means,0.041004,7465091.4150390625,1.0,0.6931471805599454,1.0,1.0
g2-4-30,Bisecting K-Means (largest split),0.042040,7465091.4150390625,1.0,0.6931471805599454,1.0,1.0
g2-4-30,Bisecting K-Means (worst split),0.043977,7465091.4150390625,1.0,0.6931471805599454,1.0,1.0
g2-4-40,K-Means,0.043977,13119018.606831005,1.0,0.6931452732100999,1.0,1.0
g2-4-40,Bisecting K-Means (largest split),0.052995,13119018.606831005,1.0,0.6931452732100999,1.0,1.0
g2-4-40,Bisecting K-Means (worst split),0.049983,13119018.606831005,1.0,0.6931452732100999,1.0,1.0
g2-4-50,K-Means,0.052935,20009216.040852215,1.0,0.6931395511460118,1.0,1.0
g2-4-50,Bisecting K-Means (largest split),0.068018,20009216.040852215,1.0,0.6931395511460118,1.0,1.0
g2-4-50,Bisecting K-Means (worst split),0.056972,20009216.040852215,1.0,0.6931395511460118,1.0,1.0
g2-4-60,K-Means,0.053010,28534736.20724245,1.0,0.6931300143240232,1.0,1.0
g2-4-60,Bisecting K-Means (largest split),0.062010,28534736.20724245,1.0,0.6931300143240232,1.0,1.0
g2-4-60,Bisecting K-Means (worst split),0.062984,28534736.20724245,1.0,0.6931300143240232,1.0,1.0
g2-4-70,K-Means,0.057945,37971714.87604011,1.0,0.6927995259818455,1.0,1.0
g2-4-70,Bisecting K-Means (largest split),0.063018,37971714.87604011,1.0,0.6927995259818455,1.0,1.0
g2-4-70,Bisecting K-Means (worst split),0.066025,37971714.87604011,1.0,0.6927995259818455,1.0,1.0
g2-4-80,K-Means,0.064004,49233486.65004907,1.0,0.6931428890193827,1.0,1.0
g2-4-80,Bisecting K-Means (largest split),0.068995,49233486.65004907,1.0,0.6931428890193827,1.0,1.0
g2-4-80,Bisecting K-Means (worst split),0.071997,49233486.65004907,1.0,0.6931428890193827,1.0,1.0
g2-4-90,K-Means,0.067977,61315619.69370535,0.9960956573559123,0.6860775511142649,0.9898020424888928,0.9980468787307437
g2-4-90,Bisecting K-Means (largest split),0.065996,61315738.46431773,0.9941463484469764,0.6822064311555255,0.9842161736269013,0.9970717458076028
g2-4-90,Bisecting K-Means (worst split),0.069978,61315584.68440884,0.9941463484469764,0.6822064311555255,0.9842161736269013,0.9970717458076028
g2-4-100,K-Means,0.072976,74333006.90643588,1.0,0.6931467037227115,1.0,1.0
g2-4-100,Bisecting K-Means (largest split),0.072000,74333006.90643588,1.0,0.6931467037227115,1.0,1.0
g2-4-100,Bisecting K-Means (worst split),0.079007,74333006.90643588,1.0,0.6931467037227115,1.0,1.0
g2-8-10,K-Means,0.039007,1634146.4541015625,1.0,0.6931471805599454,1.0,1.0
g2-8-10,Bisecting K-Means (largest split),0.043979,1634146.4541015625,1.0,0.6931471805599454,1.0,1.0
g2-8-10,Bisecting K-Means (worst split),0.053023,1634146.4541015625,1.0,0.6931471805599454,1.0,1.0
g2-8-20,K-Means,0.046984,6527511.5859375,1.0,0.6931471805599454,1.0,1.0
g2-8-20,Bisecting K-Means (largest split),0.046034,6527511.5859375,1.0,0.6931471805599454,1.0,1.0
g2-8-20,Bisecting K-Means (worst split),0.051003,6527511.5859375,1.0,0.6931471805599454,1.0,1.0
g2-8-30,K-Means,0.050009,14685616.26171875,1.0,0.6931471805599454,1.0,1.0
g2-8-30,Bisecting K-Means (largest split),0.044013,14685616.26171875,1.0,0.6931471805599454,1.0,1.0
g2-8-30,Bisecting K-Means (worst split),0.050143,14685616.26171875,1.0,0.6931471805599454,1.0,1.0
g2-8-40,K-Means,0.045976,26350901.328125,1.0,0.6931471805599454,1.0,1.0
g2-8-40,Bisecting K-Means (largest split),0.139076,26350901.328125,1.0,0.6931471805599454,1.0,1.0
g2-8-40,Bisecting K-Means (worst split),0.064005,26350901.328125,1.0,0.6931471805599454,1.0,1.0
g2-8-50,K-Means,0.061015,40597226.740234375,1.0,0.6931471805599454,1.0,1.0
g2-8-50,Bisecting K-Means (largest split),0.065995,40597226.740234375,1.0,0.6931471805599454,1.0,1.0
g2-8-50,Bisecting K-Means (worst split),0.070014,40597226.740234375,1.0,0.6931471805599454,1.0,1.0
g2-8-60,K-Means,0.067017,58878656.31675419,1.0,0.6931428890193827,1.0,1.0
g2-8-60,Bisecting K-Means (largest split),0.084979,58878656.31675419,1.0,0.6931428890193827,1.0,1.0
g2-8-60,Bisecting K-Means (worst split),0.084019,58878656.31675419,1.0,0.6931428890193827,1.0,1.0
g2-8-70,K-Means,0.066000,80438585.37146547,1.0,0.6930665929153961,1.0,1.0
g2-8-70,Bisecting K-Means (largest split),0.079015,80438585.37146547,1.0,0.6930665929153961,1.0,1.0
g2-8-70,Bisecting K-Means (worst split),0.073003,80438585.37146547,1.0,0.6930665929153961,1.0,1.0
g2-8-80,K-Means,0.071999,101879278.35651179,0.9960956573848029,0.6860737401326098,0.989801991738993,0.9980468936608518
g2-8-80,Bisecting K-Means (largest split),0.086000,101879278.35651179,0.9960956573848029,0.6860737401326098,0.989801991738993,0.9980468936608518
g2-8-80,Bisecting K-Means (worst split),0.088017,101879278.35651179,0.9960956573848029,0.6860737401326098,0.989801991738993,0.9980468936608518
g2-8-90,K-Means,0.075977,131040811.24613929,1.0,0.6931166626713718,1.0,1.0
g2-8-90,Bisecting K-Means (largest split),0.108327,131040811.24613929,1.0,0.6931166626713718,1.0,1.0
g2-8-90,Bisecting K-Means (worst split),0.093000,131040811.24613929,1.0,0.6931166626713718,1.0,1.0
g2-8-100,K-Means,0.092016,162983889.69514203,0.9980468745456545,0.6892712936217618,0.9944127237056527,0.9990229662620085
g2-8-100,Bisecting K-Means (largest split),0.102002,162983889.69514203,0.9980468745456545,0.6892712936217619,0.9944127237056528,0.9990229662620085
g2-8-100,Bisecting K-Means (worst split),0.106999,162983889.69514203,0.9980468745456545,0.6892712936217618,0.9944127237056527,0.9990229662620085
g2-16-10,K-Means,0.066000,3276611.6474609375,1.0,0.6931471805599454,1.0,1.0
g2-16-10,Bisecting K-Means (largest split),0.071996,3276611.6474609375,1.0,0.6931471805599454,1.0,1.0
g2-16-10,Bisecting K-Means (worst split),0.108977,3276611.6474609375,1.0,0.6931471805599454,1.0,1.0
g2-16-20,K-Means,0.055018,13122968.499023438,1.0,0.6931471805599454,1.0,1.0
g2-16-20,Bisecting K-Means (largest split),0.057984,13122968.499023438,1.0,0.6931471805599454,1.0,1.0
g2-16-20,Bisecting K-Means (worst split),0.073000,13122968.499023438,1.0,0.6931471805599454,1.0,1.0
g2-16-30,K-Means,0.066016,29198738.526367188,1.0,0.6931471805599454,1.0,1.0
g2-16-30,Bisecting K-Means (largest split),0.065052,29198738.526367188,1.0,0.6931471805599454,1.0,1.0
g2-16-30,Bisecting K-Means (worst split),0.064006,29198738.526367188,1.0,0.6931471805599454,1.0,1.0
g2-16-40,K-Means,0.059007,52032324.1328125,1.0,0.6931471805599454,1.0,1.0
g2-16-40,Bisecting K-Means (largest split),0.056984,52032324.1328125,1.0,0.6931471805599454,1.0,1.0
g2-16-40,Bisecting K-Means (worst split),0.069984,52032324.1328125,1.0,0.6931471805599454,1.0,1.0
g2-16-50,K-Means,0.057013,81344118.40332031,1.0,0.6931471805599454,1.0,1.0
g2-16-50,Bisecting K-Means (largest split),0.062984,81344118.40332031,1.0,0.6931471805599454,1.0,1.0
g2-16-50,Bisecting K-Means (worst split),0.109994,81344118.40332031,1.0,0.6931471805599454,1.0,1.0
g2-16-60,K-Means,0.084999,116506201.83691406,1.0,0.6931471805599454,1.0,1.0
g2-16-60,Bisecting K-Means (largest split),0.161993,116506201.83691406,1.0,0.6931471805599454,1.0,1.0
g2-16-60,Bisecting K-Means (worst split),0.086999,116506201.83691406,1.0,0.6931471805599454,1.0,1.0
g2-16-70,K-Means,0.082003,160321712.7034443,0.9980468745384283,0.6892732000421002,0.9944127377367155,0.9990229625294654
g2-16-70,Bisecting K-Means (largest split),0.091994,160321712.7034443,0.9980468745384283,0.6892732000421002,0.9944127377367155,0.9990229625294654
g2-16-70,Bisecting K-Means (worst split),0.098004,160321712.7034443,0.9980468745384283,0.6892732000421001,0.9944127377367153,0.9990229625294654
g2-16-80,K-Means,0.097016,209184900.69724602,0.998046874570498,0.6892646211315084,0.9944126745962162,0.9990229793256846
g2-16-80,Bisecting K-Means (largest split),0.096973,209184900.69724602,0.998046874570498,0.6892646211315083,0.9944126745962162,0.9990229793256846
g2-16-80,Bisecting K-Means (worst split),0.095001,209184900.69724602,0.998046874570498,0.6892646211315084,0.9944126745962162,0.9990229793256846
g2-16-90,K-Means,0.221999,263749923.43242437,1.0,0.6931352595836202,1.0,1.0
g2-16-90,Bisecting K-Means (largest split),0.158997,263749923.43242437,1.0,0.6931352595836202,1.0,1.0
g2-16-90,Bisecting K-Means (worst split),0.216979,263749923.43242437,1.0,0.6931352595836202,1.0,1.0
g2-16-100,K-Means,0.174996,326748761.7327039,1.0,0.6931395511460118,1.0,1.0
g2-16-100,Bisecting K-Means (largest split),0.228999,326748761.7327039,1.0,0.6931395511460118,1.0,1.0
g2-16-100,Bisecting K-Means (worst split),0.114003,326748761.7327039,1.0,0.6931395511460118,1.0,1.0
g2-32-10,K-Means,0.133999,6547030.9638671875,1.0,0.6931471805599454,1.0,1.0
g2-32-10,Bisecting K-Means (largest split),0.164996,6547030.9638671875,1.0,0.6931471805599454,1.0,1.0
g2-32-10,Bisecting K-Means (worst split),0.187999,6547030.9638671875,1.0,0.6931471805599454,1.0,1.0
g2-32-20,K-Means,0.196994,26200482.322265625,1.0,0.6931471805599454,1.0,1.0
g2-32-20,Bisecting K-Means (largest split),0.179996,26200482.322265625,1.0,0.6931471805599454,1.0,1.0
g2-32-20,Bisecting K-Means (worst split),0.153996,26200482.322265625,1.0,0.6931471805599454,1.0,1.0
g2-32-30,K-Means,0.117003,58509007.83691406,1.0,0.6931471805599454,1.0,1.0
g2-32-30,Bisecting K-Means (largest split),0.117005,58509007.83691406,1.0,0.6931471805599454,1.0,1.0
g2-32-30,Bisecting K-Means (worst split),0.133006,58509007.83691406,1.0,0.6931471805599454,1.0,1.0
g2-32-40,K-Means,0.099996,104285639.41015625,1.0,0.6931471805599454,1.0,1.0
g2-32-40,Bisecting K-Means (largest split),0.088997,104285639.41015625,1.0,0.6931471805599454,1.0,1.0
g2-32-40,Bisecting K-Means (worst split),0.094261,104285639.41015625,1.0,0.6931471805599454,1.0,1.0
g2-32-50,K-Means,0.105319,164217281.13476562,1.0,0.6931471805599454,1.0,1.0
g2-32-50,Bisecting K-Means (largest split),0.097993,164217281.13476562,1.0,0.6931471805599454,1.0,1.0
g2-32-50,Bisecting K-Means (worst split),0.123984,164217281.13476562,1.0,0.6931471805599454,1.0,1.0
g2-32-60,K-Means,0.127001,235823718.71484375,1.0,0.6931471805599454,1.0,1.0
g2-32-60,Bisecting K-Means (largest split),0.113991,235823718.71484375,1.0,0.6931471805599454,1.0,1.0
g2-32-60,Bisecting K-Means (worst split),0.134997,235823718.71484375,1.0,0.6931471805599454,1.0,1.0
g2-32-70,K-Means,0.096995,320561367.2939453,1.0,0.6931471805599454,1.0,1.0
g2-32-70,Bisecting K-Means (largest split),0.115996,320561367.2939453,1.0,0.6931471805599454,1.0,1.0
g2-32-70,Bisecting K-Means (worst split),0.102528,320561367.2939453,1.0,0.6931471805599454,1.0,1.0
g2-32-80,K-Means,0.097977,417995063.4316406,1.0,0.6931471805599454,1.0,1.0
g2-32-80,Bisecting K-Means (largest split),0.113978,417995063.4316406,1.0,0.6931471805599454,1.0,1.0
g2-32-80,Bisecting K-Means (worst split),0.109997,417995063.4316406,1.0,0.6931471805599454,1.0,1.0
g2-32-90,K-Means,0.196000,527759467.53976774,1.0,0.6931467037227115,1.0,1.0
g2-32-90,Bisecting K-Means (largest split),0.161998,527759467.53976774,1.0,0.6931467037227115,1.0,1.0
g2-32-90,Bisecting K-Means (worst split),0.130004,527759467.53976774,1.0,0.6931467037227115,1.0,1.0
g2-32-100,K-Means,0.119991,653907023.9497788,0.9980468745563871,0.6892684339867143,0.9944127026588884,0.9990229718607696
g2-32-100,Bisecting K-Means (largest split),0.117018,653907023.9497788,0.9980468745563871,0.6892684339867143,0.9944127026588884,0.9990229718607696
g2-32-100,Bisecting K-Means (worst split),0.130000,653907023.9497788,0.9980468745563871,0.6892684339867143,0.9944127026588884,0.9990229718607696
g2-64-10,K-Means,0.183976,13043480.780273438,1.0,0.6931471805599454,1.0,1.0
g2-64-10,Bisecting K-Means (largest split),0.169003,13043480.780273438,1.0,0.6931471805599454,1.0,1.0
g2-64-10,Bisecting K-Means (worst split),0.185002,13043480.780273438,1.0,0.6931471805599454,1.0,1.0
g2-64-20,K-Means,0.144995,52560495.755859375,1.0,0.6931471805599454,1.0,1.0
g2-64-20,Bisecting K-Means (largest split),0.151023,52560495.755859375,1.0,0.6931471805599454,1.0,1.0
g2-64-20,Bisecting K-Means (worst split),0.203012,52560495.755859375,1.0,0.6931471805599454,1.0,1.0
g2-64-30,K-Means,0.152997,117876262.71386719,1.0,0.6931471805599454,1.0,1.0
g2-64-30,Bisecting K-Means (largest split),0.158997,117876262.71386719,1.0,0.6931471805599454,1.0,1.0
g2-64-30,Bisecting K-Means (worst split),0.173978,117876262.71386719,1.0,0.6931471805599454,1.0,1.0
g2-64-40,K-Means,0.186999,209942027.84179688,1.0,0.6931471805599454,1.0,1.0
g2-64-40,Bisecting K-Means (largest split),0.163999,209942027.84179688,1.0,0.6931471805599454,1.0,1.0
g2-64-40,Bisecting K-Means (worst split),0.166010,209942027.84179688,1.0,0.6931471805599454,1.0,1.0
g2-64-50,K-Means,0.199994,326468469.36621094,1.0,0.6931471805599454,1.0,1.0
g2-64-50,Bisecting K-Means (largest split),0.175021,326468469.36621094,1.0,0.6931471805599454,1.0,1.0
g2-64-50,Bisecting K-Means (worst split),0.167987,326468469.36621094,1.0,0.6931471805599454,1.0,1.0
g2-64-60,K-Means,0.187000,468573187.81152344,1.0,0.6931471805599454,1.0,1.0
g2-64-60,Bisecting K-Means (largest split),0.251001,468573187.81152344,1.0,0.6931471805599454,1.0,1.0
g2-64-60,Bisecting K-Means (worst split),0.209001,468573187.81152344,1.0,0.6931471805599454,1.0,1.0
g2-64-70,K-Means,0.240999,638078279.5478516,1.0,0.6931471805599454,1.0,1.0
g2-64-70,Bisecting K-Means (largest split),0.195998,638078279.5478516,1.0,0.6931471805599454,1.0,1.0
g2-64-70,Bisecting K-Means (worst split),0.242000,638078279.5478516,1.0,0.6931471805599454,1.0,1.0
g2-64-80,K-Means,0.236994,837041126.9902344,1.0,0.6931471805599454,1.0,1.0
g2-64-80,Bisecting K-Means (largest split),0.255996,837041126.9902344,1.0,0.6931471805599454,1.0,1.0
g2-64-80,Bisecting K-Means (worst split),0.248992,837041126.9902344,1.0,0.6931471805599454,1.0,1.0
g2-64-90,K-Means,0.267005,1065350977.6660156,1.0,0.6931471805599454,1.0,1.0
g2-64-90,Bisecting K-Means (largest split),0.229005,1065350977.6660156,1.0,0.6931471805599454,1.0,1.0
g2-64-90,Bisecting K-Means (worst split),0.182998,1065350977.6660156,1.0,0.6931471805599454,1.0,1.0
g2-64-100,K-Means,0.191025,1313683852.1035156,1.0,0.6931471805599454,1.0,1.0
g2-64-100,Bisecting K-Means (largest split),0.197994,1313683852.1035156,1.0,0.6931471805599454,1.0,1.0
g2-64-100,Bisecting K-Means (worst split),0.183995,1313683852.1035156,1.0,0.6931471805599454,1.0,1.0
g2-128-10,K-Means,0.291978,26352669.987304688,1.0,0.6931471805599454,1.0,1.0
g2-128-10,Bisecting K-Means (largest split),0.361999,26352669.987304688,1.0,0.6931471805599454,1.0,1.0
g2-128-10,Bisecting K-Means (worst split),0.533004,26352669.987304688,1.0,0.6931471805599454,1.0,1.0
g2-128-20,K-Means,0.287002,104790246.59960938,1.0,0.6931471805599454,1.0,1.0
g2-128-20,Bisecting K-Means (largest split),0.356994,104790246.59960938,1.0,0.6931471805599454,1.0,1.0
g2-128-20,Bisecting K-Means (worst split),0.305001,104790246.59960938,1.0,0.6931471805599454,1.0,1.0
g2-128-30,K-Means,0.291359,236198039.359375,1.0,0.6931471805599454,1.0,1.0
g2-128-30,Bisecting K-Means (largest split),0.351998,236198039.359375,1.0,0.6931471805599454,1.0,1.0
g2-128-30,Bisecting K-Means (worst split),0.342005,236198039.359375,1.0,0.6931471805599454,1.0,1.0
g2-128-40,K-Means,0.316996,420845463.6777344,1.0,0.6931471805599454,1.0,1.0
g2-128-40,Bisecting K-Means (largest split),0.520000,420845463.6777344,1.0,0.6931471805599454,1.0,1.0
g2-128-40,Bisecting K-Means (worst split),0.436998,420845463.6777344,1.0,0.6931471805599454,1.0,1.0
g2-128-50,K-Means,0.302005,654022111.5224609,1.0,0.6931471805599454,1.0,1.0
g2-128-50,Bisecting K-Means (largest split),0.375003,654022111.5224609,1.0,0.6931471805599454,1.0,1.0
g2-128-50,Bisecting K-Means (worst split),0.466000,654022111.5224609,1.0,0.6931471805599454,1.0,1.0
g2-128-60,K-Means,0.365004,947476386.0595703,1.0,0.6931471805599454,1.0,1.0
g2-128-60,Bisecting K-Means (largest split),0.387977,947476386.0595703,1.0,0.6931471805599454,1.0,1.0
g2-128-60,Bisecting K-Means (worst split),0.430997,947476386.0595703,1.0,0.6931471805599454,1.0,1.0
g2-128-70,K-Means,0.369979,1290144184.7519531,1.0,0.6931471805599454,1.0,1.0
g2-128-70,Bisecting K-Means (largest split),0.337991,1290144184.7519531,1.0,0.6931471805599454,1.0,1.0
g2-128-70,Bisecting K-Means (worst split),0.373006,1290144184.7519531,1.0,0.6931471805599454,1.0,1.0
g2-128-80,K-Means,0.418991,1670697441.2773438,1.0,0.6931471805599454,1.0,1.0
g2-128-80,Bisecting K-Means (largest split),0.437002,1670697441.2773438,1.0,0.6931471805599454,1.0,1.0
g2-128-80,Bisecting K-Means (worst split),0.607003,1670697441.2773438,1.0,0.6931471805599454,1.0,1.0
g2-128-90,K-Means,0.575037,2126636034.3222656,1.0,0.6931471805599454,1.0,1.0
g2-128-90,Bisecting K-Means (largest split),0.514005,2126636034.3222656,1.0,0.6931471805599454,1.0,1.0
g2-128-90,Bisecting K-Means (worst split),0.384814,2126636034.3222656,1.0,0.6931471805599454,1.0,1.0
g2-128-100,K-Means,0.369002,2630071803.7441406,1.0,0.6931471805599454,1.0,1.0
g2-128-100,Bisecting K-Means (largest split),0.335994,2630071803.7441406,1.0,0.6931471805599454,1.0,1.0
g2-128-100,Bisecting K-Means (worst split),0.348246,2630071803.7441406,1.0,0.6931471805599454,1.0,1.0
g2-256-10,K-Means,0.859999,52499291.77441406,1.0,0.6931471805599454,1.0,1.0
g2-256-10,Bisecting K-Means (largest split),0.667001,52499291.77441406,1.0,0.6931471805599454,1.0,1.0
g2-256-10,Bisecting K-Means (worst split),0.798999,52499291.77441406,1.0,0.6931471805599454,1.0,1.0
g2-256-20,K-Means,0.937038,209612477.4482422,1.0,0.6931471805599454,1.0,1.0
g2-256-20,Bisecting K-Means (largest split),1.291995,209612477.4482422,1.0,0.6931471805599454,1.0,1.0
g2-256-20,Bisecting K-Means (worst split),0.617996,209612477.4482422,1.0,0.6931471805599454,1.0,1.0
g2-256-30,K-Means,0.660977,471907644.60253906,1.0,0.6931471805599454,1.0,1.0
g2-256-30,Bisecting K-Means (largest split),0.861001,471907644.60253906,1.0,0.6931471805599454,1.0,1.0
g2-256-30,Bisecting K-Means (worst split),1.116997,471907644.60253906,1.0,0.6931471805599454,1.0,1.0
g2-256-40,K-Means,0.956996,838551477.7314453,1.0,0.6931471805599454,1.0,1.0
g2-256-40,Bisecting K-Means (largest split),1.350996,838551477.7314453,1.0,0.6931471805599454,1.0,1.0
g2-256-40,Bisecting K-Means (worst split),1.270001,838551477.7314453,1.0,0.6931471805599454,1.0,1.0
g2-256-50,K-Means,0.588208,1309776566.8730469,1.0,0.6931471805599454,1.0,1.0
